Quote_ID,Original_Quote_Date,Field_info1 (to number),Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3 (to number),Sales_info1,Sales_info2,Sales_info3,Sales_info4 (to number),Sales_info5,Personal_info2,Personal_info3 (to number),Personal_info4,Property_info1,Property_info2,Property_info3 (to number),Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5 (to number)
21698,10/01/2013,0,0.9223,564,0,7,22,0,0,5,23,4,0.426648401,-1,18,0,1,0,0,1,15,4,16,-1,0,0
7625,2/08/2014,2,0.8928,1113,0,5,22,5,1,5,11,6,0.154639943,-1,20,0,0,0,0,1,3,14,5,-1,0,2
7411,23/03/2015,1,0.9153,935,0,2,22,1,1,5,11,1,0.285424981,7,1,0,0,0,0,1,6,2,13,-1,0,1
858,25/07/2013,2,0.9691,1165,0,25,22,4,1,5,1,4,0.02333373,-1,1,0,0,0,4,0,15,14,5,-1,0,2
7510,20/03/2015,0,1.0101,548,0,5,22,0,1,3,20,2,0.514280183,21,3,0,1,0,8,0,7,4,22,-1,0,0
10605,29/04/2013,3,0.9525,1480,0,1,25,2,1,4,1,1,0.869497886,13,3,0,0,0,8,0,1,11,24,-1,0,3
15166,1/03/2013,0,0.8945,564,0,22,22,0,1,5,23,2,0.162159747,-1,2,0,0,0,0,1,23,4,21,-1,0,0
9132,17/11/2014,2,0.887,1113,0,4,22,5,1,5,11,1,0.895631068,7,2,0,0,0,3,1,7,22,4,-1,0,2
15056,6/05/2013,1,0.9403,965,0,11,22,1,0,5,15,1,0.741750551,6,1,0,1,0,6,0,21,2,13,-1,0,1
21213,25/04/2014,1,0.9153,935,0,1,22,1,0,5,11,2,0.889481208,-1,1,0,0,0,3,0,15,2,11,-1,0,1
10144,8/06/2014,0,1.0006,548,0,7,22,0,1,5,20,5,0.909151826,4,18,0,0,0,0,1,20,4,20,-1,0,0
14398,9/01/2014,1,0.9403,935,0,10,22,0,1,3,20,1,0.432947168,6,1,0,1,0,3,1,7,2,11,-1,0,1
10563,28/08/2013,1,0.9403,965,0,8,22,1,1,5,4,3,0.958529394,6,1,0,1,0,3,0,14,2,12,-1,0,1
53,26/04/2015,5,0.8746,1487,1,2,22,2,1,5,11,5,0.495264757,6,4,0,0,0,0,1,4,9,25,-1,0,3
839,12/01/2013,1,0.9219,965,0,12,22,8,1,5,23,6,0.898281613,14,1,0,0,0,6,0,23,1,6,-1,0,1
15123,2/03/2014,2,0.8922,1113,0,8,22,4,0,4,11,5,0.794448746,10,15,0,0,0,2,1,3,25,14,-1,0,2
21400,12/09/2013,1,0.9403,965,0,11,25,1,0,5,4,4,0.566189171,6,1,0,0,0,3,1,22,2,12,-1,0,1
2478,18/05/2013,2,0.9691,1165,0,7,22,4,1,5,1,6,0.933453452,17,22,0,0,0,5,1,7,15,4,-1,0,2
24586,14/01/2014,1,0.9403,935,0,8,22,0,1,3,20,0,0.682530228,8,1,0,0,0,3,1,21,2,8,-1,0,1
1629,2/05/2013,0,0.9313,564,0,4,25,0,0,2,15,2,0.665733516,18,0,0,0,0,0,1,9,4,18,-1,0,0
743,30/08/2013,0,0.9919,564,0,4,22,0,1,2,21,2,0.503022813,10,16,0,0,0,0,1,14,4,22,-1,0,0
22082,22/08/2013,0,0.9919,564,0,4,22,0,1,3,21,3,0.899323962,25,14,0,0,0,0,0,4,4,16,-1,0,0
2409,5/04/2013,0,0.9313,564,0,12,25,2,1,3,15,2,0.14545238,6,8,0,0,0,0,1,19,4,17,-1,0,0
12064,23/07/2014,2,0.8928,1113,0,8,22,4,1,5,11,3,0.821609387,-1,1,0,0,0,4,0,12,25,6,-1,1,2
7088,29/08/2013,1,0.9403,965,0,9,22,0,1,3,21,4,0.194502353,-1,1,0,0,0,5,1,12,2,11,-1,0,1
8048,6/03/2014,1,0.9153,935,0,3,22,1,0,5,20,4,0.457397701,4,1,0,0,0,6,0,5,2,12,-1,0,1
18500,20/03/2014,0,0.9566,548,0,9,22,0,0,5,20,0,0.434153315,-1,14,0,0,0,6,1,24,4,20,-1,0,0
20479,24/04/2013,2,0.9769,1165,0,7,22,4,0,5,23,3,0.576270177,5,20,0,0,0,4,1,2,14,7,-1,0,2
1358,23/11/2014,3,0.9108,1487,0,3,22,2,1,5,11,5,0.303234261,-1,3,0,0,0,0,1,1,9,24,25,0,3
11854,4/01/2014,1,0.9403,935,0,7,22,1,0,5,24,6,0.078563345,5,1,0,0,0,3,0,19,2,8,-1,0,1
151,19/12/2013,2,0.8922,1165,0,14,22,4,0,5,7,4,0.54642921,3,1,0,0,0,3,0,19,14,5,-1,0,2
4506,26/11/2013,1,0.9403,965,0,4,22,8,0,4,24,0,0.289802847,6,1,0,0,0,8,0,10,2,11,25,0,1
13017,28/06/2014,1,0.9153,935,0,23,22,1,0,5,11,3,0.51292513,8,1,0,0,0,3,1,24,2,4,-1,0,1
9098,31/07/2014,0,1.0006,548,0,8,22,0,1,4,11,4,0.684212877,25,34,0,0,0,0,0,13,4,20,-1,0,0
18100,23/05/2013,1,0.9403,965,0,18,22,0,0,3,15,4,0.496411341,6,1,0,0,0,3,1,22,2,12,-1,0,1
23789,7/07/2014,2,0.8928,1113,0,5,22,2,1,4,22,1,0.386205253,7,7,0,0,0,4,1,5,14,7,-1,0,2
6373,29/03/2015,1,0.9153,935,0,10,25,1,1,5,11,1,0.950681994,7,1,0,0,0,6,1,21,2,11,-1,0,1
15897,9/02/2013,3,0.9368,1480,0,8,25,4,1,3,16,6,0.201411639,14,12,0,0,0,8,1,9,9,23,-1,0,3
21309,17/03/2014,0,0.9566,548,0,8,25,0,0,4,11,1,0.953883495,6,10,0,0,0,0,0,15,4,20,-1,0,0
13608,12/06/2013,1,0.9403,965,0,11,22,1,1,5,17,1,0.316010483,-1,1,0,1,0,1,1,22,2,14,-1,0,1
19000,25/09/2013,0,0.9919,564,0,21,22,0,1,3,20,3,0.497498362,3,16,0,0,0,6,1,25,4,21,-1,0,0
24376,2/05/2013,0,0.9313,564,0,4,22,0,0,3,15,4,0.733307523,6,16,0,0,0,6,1,6,4,18,-1,0,0
14453,20/02/2014,0,0.9685,548,0,17,22,0,1,5,11,4,0.244356424,7,0,0,0,0,0,1,16,4,16,-1,0,0
12161,22/04/2014,1,0.9153,935,0,1,25,0,1,4,11,0,0.702349753,5,1,0,0,0,6,0,1,2,6,-1,0,1
16573,22/03/2015,4,0.887,1113,1,10,22,4,0,5,11,5,0.182798261,7,1,0,0,0,5,0,13,14,5,-1,0,2
18963,18/07/2014,1,0.9153,935,0,3,22,1,1,5,11,2,0.633539818,14,1,0,0,0,3,0,18,2,8,-1,0,1
6186,25/09/2013,1,0.9403,965,0,3,25,8,1,4,4,3,0.542140687,5,1,0,0,0,3,0,12,2,10,-1,0,1
9636,5/09/2014,0,1.0006,548,0,11,25,0,1,4,11,2,0.553383168,8,29,0,1,0,0,1,22,4,18,-1,0,0
6817,17/10/2013,1,0.9403,965,0,3,22,1,0,5,24,4,0.247304783,1,1,0,0,0,3,1,13,2,4,-1,0,1
17980,12/11/2013,0,0.9919,564,0,8,25,0,1,3,20,0,0.883465364,6,20,0,0,0,4,1,18,4,19,-1,0,0
9730,30/03/2015,1,0.9153,935,0,6,22,8,1,3,20,1,0.792691643,10,1,0,0,0,3,1,24,2,12,-1,0,1
11042,29/05/2014,2,0.8928,1113,0,5,22,2,1,5,11,4,0.794433856,4,1,0,0,0,1,0,4,14,9,-1,0,2
23809,12/02/2015,4,0.887,1113,1,1,25,2,0,4,11,4,0.264607779,-1,11,0,0,0,6,1,1,14,4,-1,0,2
2968,29/05/2013,2,0.9691,1165,0,2,22,5,1,2,3,3,0.197882542,-1,5,0,0,0,4,1,1,13,8,-1,0,2
8480,2/05/2015,0,1.0101,548,0,16,22,8,1,3,20,6,0.74702186,5,5,0,0,0,0,1,23,4,20,-1,0,0
9857,4/12/2013,1,0.9403,965,0,4,25,1,1,5,7,3,0.547322652,16,1,0,1,0,0,0,21,2,11,-1,0,1
23476,15/01/2014,2,0.8922,1113,0,5,22,5,0,5,20,3,0.071788076,16,1,0,0,0,4,0,12,23,14,-1,0,2
23857,16/02/2013,0,0.9023,564,0,7,25,0,1,2,14,6,0.96628745,19,13,0,0,0,0,0,16,4,21,-1,0,0
19030,22/07/2014,2,0.8928,1113,0,5,22,2,1,5,11,0,0.009723629,10,16,0,0,0,2,1,3,20,15,-1,0,2
2173,19/01/2013,0,0.9223,564,0,2,22,0,0,4,23,6,0.814536304,5,30,0,0,0,0,0,6,4,22,-1,0,0
10836,21/03/2015,0,1.0101,548,0,7,22,0,1,4,11,6,0.882288999,-1,11,0,0,0,9,1,16,4,21,-1,0,0
19784,27/08/2013,0,0.9919,564,0,16,22,0,1,5,4,0,0.100422896,5,5,0,0,0,0,1,17,4,17,-1,0,0
12910,17/05/2013,1,0.9403,965,0,6,22,1,0,5,15,4,0.307597236,-1,1,0,0,0,10,1,19,2,7,-1,0,1
13460,8/09/2014,1,0.9153,935,0,6,22,0,0,3,20,1,0.505167074,6,1,0,1,0,3,0,14,2,14,-1,0,1
4127,9/03/2014,2,0.8922,1113,0,18,2,4,1,5,20,5,0.607540652,-1,7,0,0,0,4,1,13,24,13,-1,0,2
3547,21/12/2014,2,0.887,1113,0,10,22,4,1,5,11,5,0.361471797,5,4,0,0,0,4,1,9,14,5,-1,0,2
2226,23/07/2013,1,0.9403,965,0,6,22,1,0,5,1,0,0.477693728,-1,1,0,0,0,3,0,4,2,10,-1,0,1
689,1/12/2014,0,1.0005,548,0,25,22,0,1,5,11,1,0.517898624,6,9,0,0,0,2,1,25,4,22,-1,0,0
1848,7/01/2013,1,0.9219,965,0,9,22,0,1,4,8,1,0.161296087,3,1,0,1,0,0,1,21,2,7,-1,0,1
1090,7/04/2015,0,1.0101,548,0,8,22,2,1,3,20,0,0.870942284,9,10,0,0,0,0,1,20,4,21,-1,0,0
8538,15/04/2013,1,0.9403,965,0,10,25,1,0,5,15,1,0.537286318,3,1,0,0,0,10,1,22,2,11,-1,0,1
10037,25/09/2014,2,0.8928,1113,0,3,22,5,1,5,11,4,0.299392459,7,22,0,0,0,5,1,2,25,10,-1,0,2
4312,26/04/2015,0,1.0101,548,0,10,25,0,1,4,11,5,0.631231759,6,20,0,0,0,4,1,16,4,19,-1,0,0
3998,27/01/2014,1,0.9403,935,0,9,22,0,0,3,20,1,0.136041456,5,1,0,0,0,3,1,9,2,4,-1,0,1
565,10/07/2013,2,0.9691,1165,0,3,22,5,1,5,1,3,0.106632319,-1,1,0,0,0,4,0,5,12,4,-1,0,2
25135,17/11/2013,0,0.9919,564,0,1,22,0,1,3,20,5,0.319614033,4,5,0,0,0,6,0,11,4,20,-1,0,0
21875,8/10/2014,1,0.9153,935,0,9,22,0,0,3,20,0,0.287122521,3,1,0,0,0,3,1,7,2,6,-1,0,1
18367,11/07/2014,0,1.0006,548,0,9,22,8,1,3,20,2,0.311826196,3,12,0,0,0,2,1,17,4,20,-1,0,0
4624,11/06/2014,3,0.9392,1487,0,4,22,2,1,3,20,3,0.703883495,18,5,0,0,0,0,1,5,9,25,-1,0,3
6179,26/08/2014,1,0.9153,935,0,13,22,0,1,2,20,0,0.933155638,4,1,0,0,0,3,1,25,2,13,-1,0,1
11783,17/07/2013,0,0.9919,564,0,10,22,0,1,5,1,3,0.27693728,14,22,0,1,0,0,1,10,4,16,-1,0,0
19134,26/01/2015,4,0.887,1113,1,5,22,5,1,5,11,4,0.836559652,-1,27,0,0,0,0,1,3,14,8,-1,0,2
21155,7/02/2013,3,0.9368,1480,0,6,25,4,0,3,16,4,0.673312883,7,5,0,0,0,0,1,14,11,24,-1,0,3
15623,22/10/2013,1,0.9403,965,0,7,25,0,1,4,7,0,0.910998273,-1,1,0,0,0,3,1,11,2,8,-1,0,1
5278,14/05/2015,1,0.9153,935,0,6,22,1,1,5,11,4,0.733650009,5,1,0,0,0,3,1,14,2,4,-1,0,1
15310,19/11/2013,1,0.9403,965,0,4,22,1,1,5,7,0,0.54559533,7,1,0,0,0,3,1,2,2,4,-1,0,1
12647,7/06/2014,1,0.9153,935,0,9,25,0,1,4,11,6,0.328503782,-1,1,0,0,0,3,1,23,2,8,-1,0,1
21910,21/10/2014,1,0.9153,935,0,2,22,1,1,5,11,0,0.655622729,13,1,0,0,0,3,1,3,2,9,-1,0,1
4524,5/02/2014,1,0.9403,935,0,15,22,1,1,5,20,3,0.58015665,-1,1,0,0,0,3,0,10,2,10,25,0,1
22704,27/04/2015,1,0.9153,935,0,2,22,0,0,3,20,1,0.791038775,5,1,0,0,0,6,0,10,2,7,-1,0,1
7249,13/05/2015,1,0.9153,935,0,5,22,0,1,3,20,3,0.038358449,23,1,0,1,0,3,1,11,2,4,-1,0,1
666,21/03/2014,1,0.9153,935,0,13,22,1,0,5,11,4,0.181070939,-1,1,0,0,0,3,0,24,2,9,-1,0,1
18343,18/06/2013,0,0.9919,564,0,3,22,0,1,3,17,0,0.558207755,6,0,0,0,0,0,1,8,4,21,-1,0,0
15029,26/11/2013,2,0.9258,1165,0,7,25,4,1,2,3,3,0.433304545,5,20,0,0,0,4,1,10,14,5,-1,0,2
25681,30/06/2014,2,0.8928,1113,0,9,2,9,0,5,22,1,0.506090297,-1,27,0,0,0,4,1,6,14,6,-1,0,2
22887,25/06/2014,0,1.0006,548,0,12,22,0,0,3,20,4,0.756671035,-1,18,0,0,0,6,1,24,4,22,-1,0,0
12227,20/05/2014,0,1.0006,548,0,2,22,0,1,2,20,0,0.24915123,4,16,0,0,0,0,1,9,4,19,-1,0,0
168,6/05/2013,3,0.9525,1480,0,4,22,4,1,3,16,1,0.361129311,7,27,0,0,0,4,1,9,9,25,-1,0,3
12943,3/04/2014,1,0.9153,935,0,8,22,1,0,5,20,4,0.616743106,-1,1,0,0,0,3,1,6,2,7,-1,0,1
24565,29/10/2013,1,0.9403,965,0,9,22,1,0,5,20,0,0.533429627,13,1,0,0,0,3,0,15,2,4,-1,0,1
19416,10/04/2015,1,0.9153,935,0,8,25,0,1,4,11,3,0.791396152,6,1,0,0,0,3,1,23,2,4,-1,0,1
2897,18/01/2013,3,0.9368,1480,0,4,25,4,0,3,16,2,0.456831854,5,20,0,0,0,4,1,9,9,25,-1,0,3
12950,28/05/2013,1,0.9403,965,0,4,22,1,0,5,24,0,0.884075883,-1,1,0,0,0,3,0,8,2,4,-1,0,1
24267,30/03/2015,4,0.887,1113,1,13,22,4,1,4,11,1,0.626422062,5,18,0,0,0,4,1,18,14,5,-1,0,2
24100,8/05/2013,1,0.9403,965,0,9,22,0,1,3,15,0,0.935076538,5,1,0,0,0,10,1,21,1,15,-1,0,1
20697,21/08/2014,2,0.8928,1113,0,13,22,3,1,5,11,4,0.249315028,5,10,0,0,0,7,1,20,18,4,-1,0,2
21805,14/05/2013,1,0.9403,965,0,13,22,1,0,5,1,1,0.246738936,6,1,0,0,0,6,0,23,2,13,-1,0,1
2207,28/01/2014,2,0.8922,1113,0,18,22,4,1,5,20,0,0.384239681,-1,1,0,0,0,4,0,17,24,15,-1,1,2
5812,15/03/2015,1,0.9153,935,0,9,22,1,0,5,11,5,0.776907499,-1,1,0,0,0,8,0,22,2,10,-1,0,1
12519,4/04/2014,1,0.9153,935,0,14,22,0,1,3,20,2,0.213115731,3,1,0,1,0,3,1,15,2,9,-1,0,1
2557,4/06/2013,2,0.9691,1165,0,6,22,4,0,5,1,0,0.875662636,4,1,0,0,0,4,0,3,14,7,-1,0,2
9437,8/10/2014,0,1.0006,548,0,15,25,2,0,3,11,3,0.497066532,5,16,0,0,0,8,1,22,4,17,-1,0,0
24212,24/01/2014,0,0.9838,548,0,7,22,0,1,3,20,2,0.052132349,5,5,0,0,0,0,0,13,4,20,-1,0,0
25993,3/07/2014,2,0.8928,1113,0,1,22,5,1,5,22,4,0.969712312,8,5,0,0,0,1,1,1,25,9,-1,0,2
23896,10/10/2013,0,0.9919,564,0,9,22,8,1,3,20,4,0.444993746,6,8,0,0,0,0,1,17,4,17,-1,0,0
11927,21/09/2014,2,0.8928,1113,0,5,22,2,1,5,11,5,0.233545774,14,13,0,0,0,4,1,3,14,4,-1,0,2
12483,24/01/2014,1,0.9403,935,0,6,22,1,1,5,7,2,0.705119423,3,1,0,0,0,3,0,19,2,7,-1,0,1
5111,26/03/2015,1,0.9153,935,0,10,22,0,1,3,20,4,0.533429627,6,1,0,1,0,6,1,19,2,10,-1,0,1
6890,24/10/2014,2,0.8793,1113,0,5,2,5,1,3,11,2,0.59732563,4,29,0,0,0,4,1,5,24,15,-1,0,2
8224,30/06/2014,2,0.8928,1113,0,4,22,5,0,5,11,1,0.313851331,-1,18,0,0,0,5,1,2,14,7,-1,0,2
5918,13/08/2013,3,0.9487,1480,0,15,22,3,1,2,21,0,0.285767467,6,16,0,0,0,6,1,22,9,23,-1,0,3
6872,23/07/2014,2,0.8928,1113,0,5,25,5,1,4,22,3,0.558862946,15,18,0,0,0,4,1,2,23,16,-1,0,2
21377,6/02/2013,3,0.9368,1480,0,9,22,5,1,5,23,3,0.463145512,11,3,0,0,0,6,1,12,9,24,-1,0,3
61,6/04/2015,4,0.887,1113,1,9,22,4,0,5,11,1,0.688397165,-1,1,0,0,0,4,0,12,14,4,-1,0,2
20654,9/10/2013,2,0.9497,1165,0,8,22,4,1,5,4,3,0.520132229,1,1,0,0,0,5,0,3,14,9,-1,0,2
22955,17/07/2013,2,0.9691,1165,0,2,22,5,1,5,1,3,0.589403776,14,15,0,0,0,6,1,4,18,4,-1,0,2
7356,6/05/2013,0,0.9313,564,0,8,22,0,1,4,1,1,0.06574245,8,12,0,0,0,0,1,15,4,17,-1,0,0
6301,11/07/2014,3,0.9392,1487,0,2,22,2,1,5,11,2,0.464738817,6,1,0,0,0,0,0,1,11,25,-1,0,3
24004,1/10/2013,1,0.9403,965,0,10,25,2,0,5,20,3,0.566621002,14,1,0,0,0,6,0,25,1,6,-1,0,1
15785,25/03/2015,4,0.887,1113,1,7,22,3,1,5,11,3,0.493477872,5,5,0,0,0,4,1,6,24,14,-1,0,2
10735,5/06/2013,1,0.9403,965,0,13,25,1,0,5,1,3,0.54983918,-1,1,0,0,0,10,1,23,2,12,-1,0,1
23690,25/02/2013,1,0.9403,965,0,19,22,8,0,5,24,1,0.085934243,5,1,0,0,0,3,0,19,2,4,-1,0,1
13870,1/10/2013,0,0.9919,564,0,2,22,0,0,5,20,4,0.646598964,5,3,0,0,0,0,1,5,4,16,-1,0,0
23743,9/07/2013,1,0.9403,965,0,10,25,0,0,4,24,0,0.967850974,7,1,0,0,0,6,1,22,2,4,-1,0,1
8542,22/04/2014,0,1.0006,548,0,17,22,9,1,3,8,0,0.946110549,5,16,0,0,0,4,1,22,4,19,-1,0,0
23463,3/01/2014,1,0.9403,935,0,7,22,0,1,3,20,2,0.900396093,-1,1,0,0,0,3,1,20,2,12,-1,0,1
22672,26/11/2014,1,0.9153,935,0,6,22,0,1,3,20,3,0.049422241,10,1,0,0,0,0,1,10,2,14,-1,0,1
14262,20/04/2015,1,0.9153,935,0,10,22,1,1,5,11,1,0.894931205,12,1,0,0,0,3,1,13,2,13,-1,0,1
14751,15/01/2015,4,0.887,1113,1,10,22,4,1,5,11,4,0.573485616,-1,18,0,0,0,6,1,9,25,16,-1,0,2
24168,5/08/2014,2,0.8928,1113,0,16,22,4,1,5,11,0,0.541425934,9,1,0,0,0,5,0,11,14,6,25,1,2
17314,27/05/2014,1,0.9153,935,0,1,22,1,0,5,11,0,0.576523319,-1,1,0,0,0,6,0,9,2,10,-1,0,1
19362,15/05/2015,1,0.9153,935,0,10,22,1,0,5,11,2,0.945797844,-1,1,0,0,0,10,0,25,2,11,-1,0,1
12510,29/11/2013,3,0.9482,1480,0,25,22,3,1,5,7,2,0.946721067,7,1,0,0,0,5,0,19,9,25,-1,0,3
4223,21/09/2013,1,0.9403,965,0,8,22,1,1,5,4,1,0.625722199,21,1,0,0,0,10,0,16,2,8,-1,0,1
21414,8/05/2014,1,0.9153,935,0,7,2,1,0,5,11,3,0.335859789,-1,1,0,0,0,6,0,24,2,11,-1,0,1
8830,18/06/2013,1,0.9403,965,0,4,22,0,1,3,17,0,0.797397105,5,1,0,0,0,3,1,23,1,6,-1,0,1
17750,22/01/2013,1,0.9219,965,0,18,22,8,1,5,23,0,0.59330514,7,1,0,0,0,3,0,18,1,4,-1,0,1
784,13/01/2015,1,0.9153,935,0,11,22,1,0,5,11,0,0.853460599,1,1,0,0,0,3,1,20,2,7,-1,0,1
17661,22/03/2013,2,0.9769,1165,0,10,25,4,1,5,23,2,0.280883316,-1,9,0,1,0,4,1,13,14,7,-1,0,2
3136,17/02/2015,0,0.9893,548,0,13,25,8,0,5,11,0,0.212311633,16,23,0,0,0,0,1,13,4,16,-1,0,0
6219,28/08/2014,2,0.8928,1113,0,4,22,5,0,4,11,4,0.575659658,4,29,0,0,0,6,1,5,13,6,-1,0,2
6855,6/01/2015,0,1.0005,548,0,15,22,0,1,5,20,0,0.912993627,-1,9,0,1,0,8,1,19,4,16,-1,0,0
24778,1/02/2014,3,0.9472,1487,0,8,22,5,1,5,7,2,0.805244505,13,13,0,1,0,8,1,13,9,25,-1,0,3
22357,8/02/2015,4,0.887,1113,1,6,22,5,1,5,11,5,0.724119959,5,1,0,0,0,4,0,5,14,5,-1,0,2
15193,15/08/2013,1,0.9403,965,0,13,22,0,0,3,21,4,0.173178867,5,1,0,1,0,6,1,17,2,9,-1,0,1
3706,15/07/2014,1,0.9153,935,0,6,22,8,1,2,20,0,0.383346239,4,1,0,0,0,3,1,19,1,15,-1,0,1
12471,25/09/2014,0,1.0006,548,0,8,22,8,1,5,11,4,0.163440348,20,12,0,0,0,6,1,19,4,21,-1,0,0
3083,2/01/2013,1,0.9219,965,0,10,22,8,1,5,23,3,0.405295134,-1,1,0,0,0,3,0,13,2,4,-1,0,1
10995,4/05/2014,2,0.8928,1113,0,8,22,5,0,5,11,5,0.216823515,5,10,0,0,0,1,1,8,14,9,-1,0,2
117,14/05/2014,2,0.8928,1113,0,4,22,2,1,5,11,3,0.765114063,16,1,0,0,0,3,0,6,19,4,-1,0,2
10632,25/12/2013,1,0.9403,965,0,10,22,1,1,5,7,3,0.262344392,-1,1,0,0,0,3,0,15,2,12,-1,0,1
14147,18/03/2013,2,0.9769,1165,0,6,22,4,1,5,23,1,0.387336947,14,26,0,0,0,4,1,6,6,4,-1,0,2
7002,21/10/2013,3,0.9482,1480,0,3,22,2,1,5,7,4,0.792453392,5,5,0,1,0,8,1,5,9,23,-1,0,3
20088,19/04/2013,1,0.9403,965,0,3,2,0,1,4,23,2,0.663425457,5,1,0,0,0,3,1,3,2,6,-1,0,1
5954,6/05/2013,1,0.9403,965,0,15,2,1,0,5,1,1,0.545342188,7,1,0,0,0,3,1,24,2,12,-1,0,1
15345,7/05/2015,1,0.9153,935,0,7,22,8,1,3,20,4,0.355485735,16,1,0,0,0,6,1,23,2,11,25,0,1
11636,14/01/2015,2,0.887,1113,0,2,22,2,1,3,11,3,0.67367026,11,8,0,0,0,6,1,3,19,10,-1,0,2
17975,14/06/2014,0,1.0006,548,0,6,2,0,1,5,20,6,0.640449104,5,9,0,0,0,0,1,16,4,19,-1,0,0
1394,9/02/2013,0,0.9023,564,0,7,25,8,0,5,23,6,0.437384597,-1,8,0,0,0,0,1,10,4,18,-1,0,0
25231,15/04/2013,1,0.9403,965,0,7,22,1,1,5,23,1,0.814119364,4,1,0,0,0,3,0,17,2,12,-1,0,1
1711,29/01/2013,1,0.9219,965,0,5,22,0,1,4,23,3,0.995175412,5,1,0,0,0,3,0,11,2,10,-1,0,1
24079,13/07/2014,2,0.8928,1113,0,20,22,3,1,5,11,5,0.320805289,7,13,0,0,0,4,1,23,18,4,-1,0,2
1867,26/04/2015,0,1.0101,548,0,7,22,0,1,5,11,5,0.961150158,19,22,0,0,0,0,1,16,4,21,-1,0,0
18096,16/04/2013,3,0.9525,1480,0,10,2,4,1,3,16,1,0.807552564,17,6,0,0,0,6,1,9,9,25,-1,0,3
10313,1/05/2013,1,0.9403,965,0,11,22,1,0,5,15,3,0.351837513,7,1,0,0,0,3,0,7,2,10,-1,0,1
16642,25/03/2014,1,0.9153,935,0,3,22,0,1,3,20,0,0.17684198,7,1,0,0,0,14,1,8,2,4,-1,0,1
4499,23/04/2014,0,1.0006,548,0,18,22,0,1,5,11,3,0.516975401,22,5,0,0,0,5,1,21,4,19,-1,0,0
18738,3/04/2015,0,1.0101,548,0,10,22,0,0,5,11,2,0.080305557,-1,18,0,0,0,4,1,19,4,21,-1,0,0
1831,11/12/2014,0,1.0005,548,0,5,25,0,1,2,20,4,0.275552445,12,26,0,1,0,0,1,5,4,16,-1,0,0
20124,18/11/2013,1,0.9403,965,0,25,22,0,1,3,20,1,0.33057359,7,1,0,0,0,6,0,25,2,14,-1,0,1
23792,8/09/2014,3,0.9194,1487,0,5,22,2,1,5,11,1,0.209154804,6,1,0,0,0,0,0,1,11,23,-1,0,3
24822,1/12/2014,2,0.887,1113,0,17,22,3,1,4,11,1,0.892742272,18,9,0,0,0,4,1,11,14,9,-1,0,2
20327,23/10/2014,2,0.8793,1113,0,4,22,5,1,4,22,4,0.616892013,4,4,0,0,0,4,0,8,24,15,-1,0,2
11371,5/06/2013,0,0.9919,564,0,9,25,0,1,4,1,3,0.950830901,6,11,0,0,0,0,0,16,4,22,-1,0,0
13698,9/06/2013,1,0.9403,965,0,4,22,1,0,5,24,5,0.437086783,5,1,0,0,0,3,0,3,2,11,-1,0,1
5480,6/08/2013,2,0.9691,1165,0,9,22,4,1,5,4,0,0.117740783,6,1,0,0,0,5,0,10,23,4,-1,0,2
22651,25/11/2014,1,0.9153,935,0,5,22,0,1,3,20,0,0.677437608,7,1,0,0,0,3,0,13,2,4,25,0,1
24577,28/06/2014,1,0.9153,935,0,10,25,2,1,3,20,6,0.358478766,-1,1,0,0,0,3,1,24,2,11,-1,0,1
14739,17/09/2014,2,0.8928,1113,0,10,2,4,1,5,11,3,0.583998451,5,19,0,0,0,4,1,7,24,10,-1,0,2
17125,22/07/2013,1,0.9403,965,0,4,25,1,1,4,1,1,0.514488653,12,1,0,0,0,3,1,9,2,11,25,0,1
25441,28/01/2014,2,0.8922,1113,0,12,25,3,0,4,7,0,0.056599559,24,10,0,0,0,4,1,7,14,6,-1,0,2
6651,12/06/2014,0,1.0006,548,0,6,22,0,1,3,20,4,0.861293109,-1,0,0,0,0,0,1,17,4,19,-1,0,0
18173,20/10/2014,0,1.0006,548,0,10,25,0,0,5,11,1,0.113943654,-1,28,0,0,0,13,1,24,4,20,-1,0,0
9935,12/09/2013,0,0.9919,564,0,12,22,0,1,5,4,4,0.625662636,7,6,0,0,0,0,0,13,4,21,-1,0,0
25413,13/01/2014,2,0.8922,1113,0,12,22,5,1,5,7,1,0.442596343,16,1,0,0,0,1,0,10,14,9,-1,0,2
9534,29/06/2014,1,0.9153,935,0,2,22,1,1,5,11,5,0.848576449,6,1,0,0,0,3,0,11,1,4,25,0,1
10586,3/07/2013,0,0.9919,564,0,8,25,0,1,3,17,3,0.591548037,5,10,0,0,0,8,1,20,4,22,-1,0,0
7560,5/09/2013,1,0.9403,965,0,8,2,1,0,5,4,4,0.922419441,7,1,0,0,0,3,1,20,2,7,-1,0,1
17690,10/10/2013,1,0.9403,965,0,6,22,2,1,3,20,3,0.643933528,7,1,0,0,0,3,1,9,2,9,-1,0,1
16780,21/01/2013,1,0.9219,965,0,17,22,8,1,5,23,1,0.204925844,10,1,0,0,0,3,0,13,2,8,-1,0,1
22333,30/03/2015,4,0.887,1113,1,9,22,5,1,5,11,1,0.961686223,15,3,0,1,0,5,1,6,25,16,-1,0,2
